split_name,pair_type,label,pred_label,pred_class,probability,profile_row_id_a,platform_a,userName_a,fullName_a,user_folder_a,profile_row_id_b,platform_b,userName_b,fullName_b,user_folder_b,username_jaro,username_lev,username_token_sort,fullname_jaro,fullname_lev,fullname_token_sort,bio_tfidf_cosine,bio_sbert_cosine,domain_jaccard,url_jaccard,location_jaro,location_token_sort,mention_jaccard,hashtag_jaccard,style_caps_diff,style_avgword_diff,style_biolen_ratio,style_punct_diff,platform_pair_code,image_any_local,image_both_local,image_one_local_only,image_phash_sim,image_dhash_sim,image_brightness_diff,image_contrast_diff,image_entropy_diff,image_rgb_l1,image_filesize_ratio,image_face_count_diff,image_face_area_diff,image_blur_diff,image_metadata_any,image_caption_any,image_caption_bio_sbert_cross,image_caption_fullname_token_cross,image_caption_username_token_cross,is_tp,is_tn,is_fp,is_fn
test,positive,1,1,MATCH,1.0,1638,googleplus,artschultz13,art schultz,ArtSchultz,1639,instagram,artschultz13,art schultz,ArtSchultz,1.0,1.0,1.0,1.0,1.0,1.0,0.4461117880879645,0.6968319416046143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043478260869561,0.38243626062322944,0.032021823523239956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,3598,googleplus,butikrumahan,butik rumahan,ButikRumahan,3599,twitter,butikrumahan,butik rumahan,ButikRumahan,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5215286612510681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541666666666667,0.35668789808917195,0.003753412192902643,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,3628,googleplus,cameronconaway,cameron conaway,CameronConaway,3629,twitter,cameronconaway,cameron conaway verified account,CameronConaway,1.0,1.0,1.0,0.8937499999999999,0.46875,0.6382978723404256,0.4995959484067178,0.6153323650360107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8908132530120483,0.16878980891719744,0.050114168970075715,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,3666,googleplus,carlostabora,carlos tabora,CarlosTabora,3667,twitter,carlostabora,carlos tabora,CarlosTabora,1.0,1.0,1.0,1.0,1.0,1.0,0.05622749966073369,0.3379400968551636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47111111111111104,0.12540192926045016,0.06406134058867179,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9474,instagram,carolina_1522,arolina,Carolina1522,9475,twitter,carolina_1522,arolina,Carolina1522,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.07785023748874664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8611111111111107,0.3860759493670886,0.01670471052085494,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9502,instagram,cesstowers,ceci torres,CeciTorres,9503,twitter,cesstowers,ceci torres,CeciTorres,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0703897774219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.0,0.03571428571428571,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,3740,googleplus,chantalphotopix,chantal photopix,ChantalPhotoPix,3741,twitter,chantalphotopix,chantal photopix,ChantalPhotoPix,1.0,1.0,1.0,1.0,1.0,1.0,0.28723835101950235,0.42650341987609863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37971014492753596,0.6139240506329114,0.03653921440689026,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9568,instagram,pelley,christopher pelley,ChrisPelley,9569,twitter,pelley,christopher pelley,ChrisPelley,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9890,instagram,dhash,dhash,DHASH,9891,twitter,dhash,dave hashim,DHASH,1.0,1.0,1.0,0.7763636363636364,0.4545454545454546,0.625,0.5729952906730288,0.677860677242279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10980392156862795,0.8979591836734694,0.004638218923933214,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9728,instagram,stylenbeautydoc,danielle gray,DanielleGray,9729,twitter,stylenbeautydoc,danielle grayverified account,DanielleGray,1.0,1.0,1.0,0.889655172413793,0.4482758620689655,0.6190476190476191,0.1768512522220393,0.5523877143859863,0.0,0.0,0.0,0.0,0.0,0.0,0.02,3.1780303030303036,0.71,0.0007042253521126821,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9758,instagram,darkstardust,lady stardust,DarkStardust,9759,twitter,darkstardust,lady stardustprotected tweets,DarkStardust,1.0,1.0,1.0,0.889655172413793,0.4482758620689655,0.6190476190476191,0.3401656684709207,0.6995164155960083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571432,0.8881118881118881,0.052420020923957936,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,4030,googleplus,davevoyles,dave voyles,DaveVoyles,4031,twitter,davevoyles,dave voyles,DaveVoyles,1.0,1.0,1.0,1.0,1.0,1.0,0.12646333693105646,0.4504227042198181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053915275994865,0.3311036789297659,0.08769973987365291,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9868,instagram,garagewineco,derek mossman knapp,Derekmossman,9869,twitter,garagewineco,derek mossman knapp,Derekmossman,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1483297049999237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6521739130434785,0.0,0.039473684210526314,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9892,instagram,dhintheman,dean campbell,Dhintheman,9893,twitter,dhintheman,dhin,Dhintheman,1.0,1.0,1.0,0.5512820512820512,0.15384615384615385,0.23529411764705888,0.019002517377511866,-0.010613782331347466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666665,0.38596491228070173,0.019138755980861247,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9954,instagram,doc_gamer,samuel castanon iii,DocGamer,9955,twitter,doc_gamer,docgamer,DocGamer,1.0,1.0,1.0,0.4035087719298245,0.10526315789473684,0.2962962962962963,0.5433370791141211,0.7000556588172913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0292397660818713,0.8888888888888888,0.006410256410256415,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,9988,instagram,thedramagirl,kate foy,Dramagirl,9989,twitter,dramagirl,kate foy,Dramagirl,0.9166666666666666,0.75,0.8571428571428572,1.0,1.0,1.0,0.38763837920020594,0.6727725863456726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363642,0.8387096774193549,0.0016542597187758495,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,10164,instagram,errekrbo,rafa,ErreKrbo,10165,twitter,errekrbo,rafa carb,ErreKrbo,1.0,1.0,1.0,0.888888888888889,0.4444444444444444,0.6153846153846154,0.0,0.37948301434516907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.032467532467532464,0.14155844155844158,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,10184,instagram,evelinbandera,velin bandeira,EvelinBandeira,10185,twitter,evelinbandeira,,EvelinBandeira,0.9857142857142858,0.9285714285714286,0.962962962962963,0.0,0.0,0.0,0.0,0.17293432354927063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.355263157894737,0.3384615384615385,0.06923076923076923,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,4574,googleplus,michelleakin,michelle akin,FartWHO,4575,twitter,michelleakin,michelle akin,FartWHO,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2464805245399475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538461538461538,0.0,0.023809523809523808,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,10254,instagram,firovazquez,firo vzquez de parga,FiroVazquez,10255,twitter,firovazquez,firo vzquez d parga,FiroVazquez,1.0,1.0,1.0,0.99,0.95,0.9743589743589743,0.7878955865415609,0.7063151001930237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3161904761904761,0.9807692307692307,0.03154851684263449,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,4730,googleplus,garyschrader920,gary schrader,GarySchrader,4731,twitter,garyschrader,gary schrader,GarySchrader,0.96,0.8,0.8888888888888888,1.0,1.0,1.0,0.22768773464927738,0.4973165690898895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1032467532467525,0.21579961464354527,0.04445361959812827,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,10538,instagram,hus_karim,hussah abdulkarim,Huskarim,10539,twitter,hus_karim,protected tweets,Huskarim,1.0,1.0,1.0,0.24754901960784315,0.05882352941176472,0.18181818181818177,0.0,0.5006541013717651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.114285714285714,0.8783783783783784,0.03305613305613306,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,5054,googleplus,iamgilgamesh,i am gilgamesh,IamGilgamesh,5055,twitter,iamgilgamesh,i am gilgamesh,IamGilgamesh,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10135677456855774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.6956521739130435,0.04076086956521739,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,10628,instagram,italianbrother,dilshad corleone,Italianbrother,10629,twitter,italianbrother,dilshad corleone,Italianbrother,1.0,1.0,1.0,1.0,1.0,1.0,0.0686435701000594,0.12795057892799377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9177018633540368,0.9776119402985075,0.0161216816679959,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,5192,googleplus,ivanbegtin,ivan begtin,IvanBegtin,5193,twitter,ibegtin,ivan begtin,IvanBegtin,0.7814285714285714,0.7,0.8235294117647058,1.0,1.0,1.0,0.0,0.14799481630325317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266666666666667,0.0,0.027777777777777776,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,11146,instagram,phoenixspirit,jenifer valdivia,JValdivia,11147,twitter,phoenixspirit,j valdivia,JValdivia,1.0,1.0,1.0,0.7675000000000001,0.625,0.7692307692307692,0.0,0.2768692076206207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5428571428571427,0.41721854304635764,0.04772416692946495,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,10682,instagram,jakelea,jake lea,JakeLea,10683,twitter,jakelea,jake lea,JakeLea,1.0,1.0,1.0,1.0,1.0,1.0,0.5320420230008507,0.6136748790740967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736263736263741,0.5675675675675675,0.010296010296010294,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,5252,googleplus,divergentimage,divergent image,Jamesmuirhead,5253,twitter,divergentimage,divergent image,Jamesmuirhead,1.0,1.0,1.0,1.0,1.0,1.0,0.06784671316697416,0.49552178382873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8722826086956523,0.7866666666666666,0.0018079096045197736,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,10800,instagram,jefhguerra,jefferson guerra,JeffersonGuerra,10801,twitter,jefhguerra,jefferson guerra,JeffersonGuerra,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.19089674949645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523814,0.5522388059701493,0.09318273497377975,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,10838,instagram,jeremesmith,jereme smith,Jeremesmith,10839,twitter,jeremesmith,jereme andrez smith,Jeremesmith,1.0,1.0,1.0,0.9263157894736842,0.631578947368421,0.7741935483870968,0.23265642617461485,0.6263145804405212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5341614906832293,0.41721854304635764,0.021128981393882054,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,10960,instagram,johnaslarona,john aslarona,JohnAslarona,10961,twitter,johnaslarona,john aslarona,JohnAslarona,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21963615715503693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.027777777777777776,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,5598,googleplus,josephguirguisgad,joseph guirguis,JosephGuirguis,5599,twitter,josephguirguis,joseph guirguis,JosephGuirguis,0.9647058823529411,0.8235294117647058,0.9032258064516128,1.0,1.0,1.0,0.12726882075794949,0.7019989490509033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729166666666666,0.5082644628099173,0.044245111872606324,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,11172,instagram,karimnassef,karim nassef,KARiMN4SS3Fcom,11173,twitter,karimnassef,karim nassef,KARiMN4SS3Fcom,1.0,1.0,1.0,1.0,1.0,1.0,0.23257373761443792,0.5796713829040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333304,0.7972027972027972,0.0733652312599681,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,11154,instagram,kaibree,makaibree,Kaibree,11155,twitter,kaibree,makaibree reese,Kaibree,1.0,1.0,1.0,0.92,0.6,0.75,0.0,0.05174551159143448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571428571428571,0.0,0.05194805194805195,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,5880,googleplus,kitsuneshan,kitsune shan,KitsuneShan,5881,twitter,kitsune_shan,kitsune shan,KitsuneShan,0.9833333333333333,0.9166666666666666,0.9565217391304348,1.0,1.0,1.0,0.0,0.24063962697982788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333333333333333,0.06689536878216124,0.046136253683423493,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,11324,instagram,krystynnsg,,KrystynnSG,11325,twitter,krystynnsg,tinprotected tweets,KrystynnSG,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07182913273572922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999999999999996,0.2962962962962963,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,5986,googleplus,larbisamir,larbi samir,LARBISamir,5987,twitter,larbisamir,larbi samir,LARBISamir,1.0,1.0,1.0,1.0,1.0,1.0,0.9637176062492081,0.8932361006736755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857144,0.6590909090909091,0.004179728317659351,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,11436,instagram,lesleylambert,lesley lambert,LesleyLambert,11437,twitter,lesleylambert,lesley lambert,LesleyLambert,1.0,1.0,1.0,1.0,1.0,1.0,0.4749921514376244,0.7399170994758606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4220779220779223,0.8427672955974843,0.024406270534121845,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,6154,googleplus,louissokol,louis sokol,LouisSokol,6155,twitter,louissokol,louis sokol,LouisSokol,1.0,1.0,1.0,1.0,1.0,1.0,0.235740123100449,0.44787925481796265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258258258258258,0.2323943661971831,0.01621852326077678,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,6218,googleplus,lynelabrie,lyne labrie,LyneLabrie,6219,twitter,lyne_labrie,lyne labrie,LyneLabrie,0.9818181818181818,0.9090909090909091,0.9523809523809522,1.0,1.0,1.0,0.0,0.06328047811985016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.733333333333333,0.0,0.023529411764705882,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,6422,googleplus,maryeaudet,marye audet,MaryeAudet,6423,twitter,maryeaudet,maryeaudet,MaryeAudet,1.0,1.0,1.0,0.9818181818181818,0.9090909090909091,0.4761904761904761,0.04500909930301658,0.4014621376991272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.416040100250626,0.5608465608465608,0.0013976240391334743,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,11762,instagram,arakm,arak,McShoshan,11763,twitter,arakm,arak protected tweets,McShoshan,1.0,1.0,1.0,0.8380952380952381,0.19047619047619047,0.31999999999999995,0.9999999999999998,0.8437145948410034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285712,0.5714285714285714,0.04545454545454544,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
test,positive,1,1,MATCH,1.0,11830,instagram,michaelvanlaar,michael van laar,MichaelvanLaar,11831,twitter,michaelvanlaar,michael van laar,MichaelvanLaar,1.0,1.0,1.0,1.0,1.0,1.0,0.7192966823984845,0.6742992401123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882355,0.8740157480314961,0.03383698659289211,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0
